"","X","Country","Year","Month","Day","dengue_cases","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"5201",5201,"Singapore",2014,11,30,124,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5202",5202,"Singapore",2014,8,31,121,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5203",5203,"Singapore",2014,8,10,189,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5204",5204,"Singapore",2014,2,2,121,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5205",5205,"Singapore",2014,4,13,109,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5206",5206,"Singapore",2014,9,28,99,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5207",5207,"Singapore",2014,10,19,101,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5208",5208,"Singapore",2014,8,3,205,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5209",5209,"Singapore",2014,11,23,116,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5210",5210,"Singapore",2014,3,2,142,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5211",5211,"Singapore",2014,11,9,87,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5212",5212,"Singapore",2014,6,8,128,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5213",5213,"Singapore",2014,3,23,129,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5214",5214,"Singapore",2014,9,7,113,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5215",5215,"Singapore",2014,1,5,137,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5216",5216,"Singapore",2014,5,4,115,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5217",5217,"Singapore",2014,9,14,11,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5218",5218,"Singapore",2014,8,24,146,2.2,81.9,1.29,5506586,NA,"Asia","South-Eastern Asia"
"5219",5219,"Singapore",2015,7,5,113,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5220",5220,"Singapore",2015,5,10,121,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5221",5221,"Singapore",2015,7,26,111,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5222",5222,"Singapore",2015,5,31,128,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5223",5223,"Singapore",2015,4,19,96,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5224",5224,"Singapore",2015,3,22,88,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5225",5225,"Singapore",2015,3,1,101,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5226",5226,"Singapore",2015,2,8,11,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5227",5227,"Singapore",2015,6,7,124,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5228",5228,"Singapore",2015,4,5,1,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5229",5229,"Singapore",2015,5,24,13,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5230",5230,"Singapore",2015,5,3,99,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5231",5231,"Singapore",2015,8,9,106,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5232",5232,"Singapore",2015,6,14,139,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5233",5233,"Singapore",2015,7,19,119,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5234",5234,"Singapore",2015,4,26,97,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5235",5235,"Singapore",2015,8,2,105,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5236",5236,"Singapore",2015,2,1,112,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5237",5237,"Singapore",2015,3,8,97,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5238",5238,"Singapore",2015,5,17,121,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5239",5239,"Singapore",2015,3,15,91,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5240",5240,"Singapore",2015,3,29,89,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5241",5241,"Singapore",2015,6,28,115,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5242",5242,"Singapore",2015,7,12,107,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5243",5243,"Singapore",2015,1,25,116,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5244",5244,"Singapore",2015,1,4,122,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5245",5245,"Singapore",2015,6,21,119,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5246",5246,"Singapore",2015,1,11,124,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5247",5247,"Singapore",2015,4,12,95,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5248",5248,"Singapore",2015,1,18,123,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5249",5249,"Singapore",2015,2,22,102,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5250",5250,"Singapore",2015,2,15,99,2.1,82,1.3,5603740,NA,"Asia","South-Eastern Asia"
"5251",5251,"Thailand",2008,11,16,159,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5252",5252,"Thailand",2008,10,12,113,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5253",5253,"Thailand",2008,10,26,122,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5254",5254,"Thailand",2008,12,7,101,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5255",5255,"Thailand",2008,11,30,123,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5256",5256,"Thailand",2008,9,28,118,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5257",5257,"Thailand",2008,11,2,136,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5258",5258,"Thailand",2008,11,23,149,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5259",5259,"Thailand",2008,10,19,113,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5260",5260,"Thailand",2008,10,5,112,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5261",5261,"Thailand",2008,9,21,125,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5262",5262,"Thailand",2008,9,14,104,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5263",5263,"Thailand",2008,12,21,97,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5264",5264,"Thailand",2008,12,14,102,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5265",5265,"Thailand",2008,11,9,146,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5266",5266,"Thailand",2008,12,28,91,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"5267",5267,"Thailand",2009,4,12,73,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5268",5268,"Thailand",2009,12,20,89,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5269",5269,"Thailand",2009,1,11,91,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5270",5270,"Thailand",2009,3,8,84,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5271",5271,"Thailand",2009,11,1,9,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5272",5272,"Thailand",2009,3,15,86,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5273",5273,"Thailand",2009,1,4,86,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5274",5274,"Thailand",2009,11,22,107,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5275",5275,"Thailand",2009,7,26,145,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5276",5276,"Thailand",2009,8,16,165,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5277",5277,"Thailand",2009,6,7,231,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5278",5278,"Thailand",2009,11,29,97,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5279",5279,"Thailand",2009,12,6,87,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5280",5280,"Thailand",2009,9,6,137,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5281",5281,"Thailand",2009,12,27,77,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5282",5282,"Thailand",2009,5,31,235,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5283",5283,"Thailand",2009,4,5,78,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5284",5284,"Thailand",2009,5,3,99,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5285",5285,"Thailand",2009,4,26,1,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5286",5286,"Thailand",2009,12,13,93,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5287",5287,"Thailand",2009,3,22,85,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5288",5288,"Thailand",2009,5,17,202,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5289",5289,"Thailand",2009,5,24,227,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5290",5290,"Thailand",2009,8,30,139,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5291",5291,"Thailand",2009,11,8,102,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5292",5292,"Thailand",2009,2,8,13,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5293",5293,"Thailand",2009,10,11,69,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5294",5294,"Thailand",2009,8,2,147,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5295",5295,"Thailand",2009,9,13,125,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5296",5296,"Thailand",2009,7,5,141,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5297",5297,"Thailand",2009,4,19,78,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5298",5298,"Thailand",2009,7,12,189,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5299",5299,"Thailand",2009,2,15,12,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5300",5300,"Thailand",2009,10,4,8,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5301",5301,"Thailand",2009,2,1,125,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5302",5302,"Thailand",2009,3,29,84,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5303",5303,"Thailand",2009,10,18,66,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5304",5304,"Thailand",2009,6,28,181,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5305",5305,"Thailand",2009,8,23,168,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5306",5306,"Thailand",2009,5,10,125,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5307",5307,"Thailand",2009,1,25,109,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5308",5308,"Thailand",2009,9,27,93,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5309",5309,"Thailand",2009,11,15,112,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5310",5310,"Thailand",2009,7,19,17,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5311",5311,"Thailand",2009,2,22,106,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5312",5312,"Thailand",2009,9,20,104,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5313",5313,"Thailand",2009,1,18,89,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5314",5314,"Thailand",2009,6,21,224,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5315",5315,"Thailand",2009,10,25,71,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5316",5316,"Thailand",2009,3,1,96,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5317",5317,"Thailand",2009,6,14,248,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5318",5318,"Thailand",2009,8,9,144,12.9,74,1.46,66548197,173911253778,"Asia","South-Eastern Asia"
"5319",5319,"Thailand",2010,3,7,107,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5320",5320,"Thailand",2010,5,9,114,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5321",5321,"Thailand",2010,2,28,102,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5322",5322,"Thailand",2010,2,21,95,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5323",5323,"Thailand",2010,2,14,96,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5324",5324,"Thailand",2010,5,16,17,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5325",5325,"Thailand",2010,2,7,94,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5326",5326,"Thailand",2010,5,23,156,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5327",5327,"Thailand",2010,1,31,96,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5328",5328,"Thailand",2010,1,24,93,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5329",5329,"Thailand",2010,1,17,95,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5330",5330,"Thailand",2010,5,30,221,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5331",5331,"Thailand",2010,1,10,96,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5332",5332,"Thailand",2010,6,6,286,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5333",5333,"Thailand",2010,1,3,79,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5334",5334,"Thailand",2010,6,13,272,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5335",5335,"Thailand",2010,6,20,299,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5336",5336,"Thailand",2010,6,27,36,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5337",5337,"Thailand",2010,7,4,385,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5338",5338,"Thailand",2010,7,11,393,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5339",5339,"Thailand",2010,7,18,39,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5340",5340,"Thailand",2010,7,25,311,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5341",5341,"Thailand",2010,8,1,381,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5342",5342,"Thailand",2010,8,8,345,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5343",5343,"Thailand",2010,8,15,486,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5344",5344,"Thailand",2010,8,22,562,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5345",5345,"Thailand",2010,8,29,547,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5346",5346,"Thailand",2010,9,5,433,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5347",5347,"Thailand",2010,9,12,428,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5348",5348,"Thailand",2010,9,19,345,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5349",5349,"Thailand",2010,9,26,24,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5350",5350,"Thailand",2010,10,3,174,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5351",5351,"Thailand",2010,10,10,147,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5352",5352,"Thailand",2010,10,17,119,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5353",5353,"Thailand",2010,10,24,126,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5354",5354,"Thailand",2010,10,31,11,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5355",5355,"Thailand",2010,11,7,129,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5356",5356,"Thailand",2010,11,14,13,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5357",5357,"Thailand",2010,11,21,133,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5358",5358,"Thailand",2010,11,28,121,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5359",5359,"Thailand",2010,12,5,124,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5360",5360,"Thailand",2010,12,12,122,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5361",5361,"Thailand",2010,12,19,97,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5362",5362,"Thailand",2010,12,26,87,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5363",5363,"Thailand",2010,4,18,78,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5364",5364,"Thailand",2010,4,11,69,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5365",5365,"Thailand",2010,4,4,72,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5366",5366,"Thailand",2010,4,25,96,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5367",5367,"Thailand",2010,3,28,82,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5368",5368,"Thailand",2010,3,21,95,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5369",5369,"Thailand",2010,3,14,96,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5370",5370,"Thailand",2010,5,2,97,12.5,74.2,1.44,66692024,187494613811,"Asia","South-Eastern Asia"
"5371",5371,"Thailand",2011,5,1,85,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5372",5372,"Thailand",2011,3,6,76,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5373",5373,"Thailand",2011,8,14,181,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5374",5374,"Thailand",2011,1,23,92,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5375",5375,"Thailand",2011,6,12,257,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5376",5376,"Thailand",2011,5,29,193,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5377",5377,"Thailand",2011,2,13,89,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5378",5378,"Thailand",2011,10,9,108,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5379",5379,"Thailand",2011,7,3,219,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5380",5380,"Thailand",2011,9,11,181,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5381",5381,"Thailand",2011,6,26,238,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5382",5382,"Thailand",2011,12,4,123,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5383",5383,"Thailand",2011,12,18,117,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5384",5384,"Thailand",2011,7,17,229,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5385",5385,"Thailand",2011,1,2,86,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5386",5386,"Thailand",2011,9,25,139,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5387",5387,"Thailand",2011,8,21,206,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5388",5388,"Thailand",2011,10,30,107,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5389",5389,"Thailand",2011,11,20,152,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5390",5390,"Thailand",2011,10,16,98,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5391",5391,"Thailand",2011,7,24,199,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5392",5392,"Thailand",2011,4,3,61,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5393",5393,"Thailand",2011,1,30,102,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5394",5394,"Thailand",2011,5,22,163,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5395",5395,"Thailand",2011,11,13,149,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5396",5396,"Thailand",2011,1,16,101,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5397",5397,"Thailand",2011,5,8,109,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5398",5398,"Thailand",2011,8,28,182,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5399",5399,"Thailand",2011,9,4,172,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5400",5400,"Thailand",2011,6,19,259,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5401",5401,"Thailand",2011,3,20,72,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5402",5402,"Thailand",2011,4,17,69,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5403",5403,"Thailand",2011,4,10,56,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5404",5404,"Thailand",2011,11,27,133,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5405",5405,"Thailand",2011,2,6,104,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5406",5406,"Thailand",2011,5,15,122,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5407",5407,"Thailand",2011,4,24,8,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5408",5408,"Thailand",2011,3,27,65,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5409",5409,"Thailand",2011,7,10,186,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5410",5410,"Thailand",2011,8,7,175,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5411",5411,"Thailand",2011,3,13,77,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5412",5412,"Thailand",2011,1,9,101,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5413",5413,"Thailand",2011,11,6,14,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5414",5414,"Thailand",2011,10,2,12,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5415",5415,"Thailand",2011,6,5,231,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5416",5416,"Thailand",2011,7,31,206,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5417",5417,"Thailand",2011,10,23,93,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5418",5418,"Thailand",2011,12,11,108,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5419",5419,"Thailand",2011,12,25,101,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5420",5420,"Thailand",2011,2,20,91,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5421",5421,"Thailand",2011,2,27,86,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5422",5422,"Thailand",2011,9,18,18,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"5423",5423,"Thailand",2012,7,15,322,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5424",5424,"Thailand",2012,7,29,227,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5425",5425,"Thailand",2012,4,1,63,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5426",5426,"Thailand",2012,1,8,125,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5427",5427,"Thailand",2012,3,18,86,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5428",5428,"Thailand",2012,3,25,72,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5429",5429,"Thailand",2012,7,22,334,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5430",5430,"Thailand",2012,8,26,233,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5431",5431,"Thailand",2012,10,7,159,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5432",5432,"Thailand",2012,8,5,272,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5433",5433,"Thailand",2012,10,14,142,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5434",5434,"Thailand",2012,1,15,134,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5435",5435,"Thailand",2012,8,19,256,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5436",5436,"Thailand",2012,7,8,345,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5437",5437,"Thailand",2012,9,9,224,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5438",5438,"Thailand",2012,8,12,254,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5439",5439,"Thailand",2012,10,21,152,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5440",5440,"Thailand",2012,10,28,156,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5441",5441,"Thailand",2012,7,1,3,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5442",5442,"Thailand",2012,11,4,174,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5443",5443,"Thailand",2012,11,11,181,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
